58.56.100.242 - - [13/Jun/2017:11:15:13 +0800] "GET /assets/img/rzy/homepage/desc-1x.png HTTP/1.1" 200 453180 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.837 -
140.207.96.74 - - [13/Jun/2017:11:16:10 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
140.207.96.74 - - [13/Jun/2017:11:16:10 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
140.207.96.74 - - [13/Jun/2017:11:16:11 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.035 -
140.207.96.74 - - [13/Jun/2017:11:16:11 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
140.207.96.74 - - [13/Jun/2017:11:16:11 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
140.207.96.74 - - [13/Jun/2017:11:16:11 +0800] "GET /assets/img/rzy/product/advan-icons.png HTTP/1.1" 200 186133 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.760 -
123.125.26.234 - - [13/Jun/2017:11:16:12 +0800] "POST /report HTTP/1.1" 200 52 "http://rzy.bigdata.letv.cn/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.002 0.002
180.173.28.54 - - [13/Jun/2017:11:16:12 +0800] "GET /assets/img/rzy/product/advan-icons-2x.png HTTP/1.1" 200 701737 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4" "-" 2.275 -
140.207.96.74 - - [13/Jun/2017:11:16:12 +0800] "GET /assets/img/rzy/product/galaxy.png HTTP/1.1" 200 671503 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 1.597 -
180.173.28.54 - - [13/Jun/2017:11:16:13 +0800] "GET /assets/img/rzy/product/galaxy.png HTTP/1.1" 200 2162177 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/603.2.4 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.4" "-" 3.813 -
123.125.67.150 - - [13/Jun/2017:11:16:16 +0800] "GET /docs/ HTTP/1.1" 302 154 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "-" 0.009 -
123.125.67.214 - - [13/Jun/2017:11:16:16 +0800] "GET /docs/ HTTP/1.1" 200 14018 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)" "-" 0.000 -
115.45.94.159 - - [13/Jun/2017:11:16:24 +0800] "GET /img/rzy/production/pingan.png HTTP/1.1" 404 2798 "https://market.aliyun.com/products/55530001/cmgj010325.html?spm=5176.730005.0.0.tJwWQG" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
115.45.94.159 - - [13/Jun/2017:11:16:24 +0800] "GET /img/rzy/production/yidong.png HTTP/1.1" 404 2798 "https://market.aliyun.com/products/55530001/cmgj010325.html?spm=5176.730005.0.0.tJwWQG" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
115.45.94.159 - - [13/Jun/2017:11:16:24 +0800] "GET /img/rzy/production/dianwang.png HTTP/1.1" 404 2798 "https://market.aliyun.com/products/55530001/cmgj010325.html?spm=5176.730005.0.0.tJwWQG" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
221.232.3.175 - - [13/Jun/2017:11:16:29 +0800] "GET /products/ HTTP/1.1" 200 8157 "http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-5751451760833794&format=742x90&output=html&h=90&slotname=1691338467&adk=3358319769&adf=4177812845&w=742&afmt=horizontal&lmt=1497323773&loeid=156549053&rafmt=2&flash=19.0.0&url=http%3A%2F%2Fwww.runoob.com%2Fmysql%2Fmysql-tutorial.html&resp_fmts=2&wgl=1&dt=1497323772923&bpp=15&bdt=231&fdt=18&idt=234&shv=r20170605&cbv=r20170110&saldr=aa&correlator=2940626649089&frm=20&ga_vid=851802121.1497323773&ga_sid=1497323773&ga_hid=1597123207&ga_fc=0&pv=2&iag=3&icsg=2&nhd=1&dssz=2&mdo=0&mso=0&u_tz=480&u_his=7&u_java=1&u_h=1080&u_w=1920&u_ah=1030&u_aw=1920&u_cd=24&u_nplug=34&u_nmime=57&adx=578&ady=150&biw=1899&bih=885&abxe=1&eid=10593695%2C156549043&oid=3&ref=http%3A%2F%2Fwww.runoob.com%2F&rx=0&eae=0&fc=528&brdim=0%2C115%2C0%2C115%2C1920%2C0%2C1920%2C885%2C1920%2C885&vis=1&rsz=%7C%7CoeE%7C&abl=CS&ppjl=t&pfx=0&fu=136&bc=1&ifi=1&xpc=qyHWqov1D5&p=http%3A//www.runoob.com&dtd=259" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.232.3.175 - - [13/Jun/2017:11:16:29 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 35595 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.232.3.175 - - [13/Jun/2017:11:16:29 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.232.3.175 - - [13/Jun/2017:11:16:29 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.232.3.175 - - [13/Jun/2017:11:16:29 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.232.3.175 - - [13/Jun/2017:11:16:29 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
221.232.3.175 - - [13/Jun/2017:11:16:29 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.027 -
