45071-LOG_ID_FCC_VULN_SCAN 986
53003-LOG_ID_SDNC_UNSUBSCRIBE 1049
53100-LOG_ID_VPN_OCVPN_REGISTERED 1050
53101-LOG_ID_VPN_OCVPN_UNREGISTERED 1050
53102-LOG_ID_VPN_OCVPN_COMM_ESTABLISHED 1051
53103-LOG_ID_VPN_OCVPN_COMM_ERROR 1052
53104-LOG_ID_VPN_OCVPN_DNS_ERROR 1052
53105-LOG_ID_VPN_OCVPN_ROUTE_ERROR 1053
53200-LOG_ID_CONNECTOR_OBJECT_ADD 1054
FortiOS6.2.5LogReference 24
FortinetInc.
53201-LOG_ID_CONNECTOR_OBJECT_REMOVE 1055
FILE-FILTER 1056
64000-LOG_ID_FILE_FILTER_BLOCK 1056
64001-LOG_ID_FILE_FILTER_LOG 1058
GTP 1060
41216-LOGID_GTP_FORWARD 1060
41217-LOGID_GTP_DENY 1062
41218-LOGID_GTP_RATE_LIMIT 1063
41219-LOGID_GTP_STATE_INVALID 1065
41220-LOGID_GTP_TUNNEL_LIMIT 1066
41221-LOGID_GTP_TRAFFIC_COUNT 1068
41222-LOGID_GTP_USER_DATA 1070
41223-LOGID_GTPV2_FORWARD 1071
41224-LOGID_GTPV2_DENY 1072
41225-LOGID_GTPV2_RATE_LIMIT 1074
41226-LOGID_GTPV2_STATE_INVALID 1075
41227-LOGID_GTPV2_TUNNEL_LIMIT 1077
41228-LOGID_GTPV2_TRAFFIC_COUNT 1078
41229-LOGID_GTPU_FORWARD 1080
41230-LOGID_GTPU_DENY 1081
IPS 1082
16384-LOGID_ATTCK_SIGNATURE_TCP_UDP 1082
16385-LOGID_ATTCK_SIGNATURE_ICMP 1084
16386-LOGID_ATTCK_SIGNATURE_OTHERS 1086
16399-LOGID_ATTACK_MALICIOUS_URL 1088
16400-LOGID_ATTACK_BOTNET_WARNING 1090
16401-LOGID_ATTACK_BOTNET_NOTIF 1092
SSH 1094
61000-LOG_ID_SSH_COMMAND_BLOCK 1094
61001-LOG_ID_SSH_COMMAND_BLOCK_ALERT 1095
61002-LOG_ID_SSH_COMMAND_PASS 1097
61003-LOG_ID_SSH_COMMAND_PASS_ALERT 1098
61010-LOG_ID_SSH_CHANNEL_BLOCK 1100
61011-LOG_ID_SSH_CHANNEL_PASS 1101
SSL 1103
62000-LOG_ID_SSL_CERT_BLACKLISTED 1103
62001-LOG_ID_SSL_CERT_PASS 1104
62002-LOG_ID_SSL_CERT_BLOCK 1106
62003-LOG_ID_SSL_EXEMPT 1107
62050-LOG_ID_SSL_HS_CERT_REQ_EXEMPT 1109
62051-LOG_ID_SSL_HS_CERT_REQ_BLOCK 1110
62052-LOG_ID_SSL_HS_UNSUPPROTED_EXEMPT 1112
62053-LOG_ID_SSL_HS_UNSUPPORTED_BLOCK 1113
62200-LOG_ID_SSL_EXEMPT_ADDR 1115
62202-LOG_ID_SSL_EXEMPT_FTGD_CAT 1116
Traffic 1118
2-LOG_ID_TRAFFIC_ALLOW 1118
3-LOG_ID_TRAFFIC_DENY 1122
FortiOS6.2.5LogReference 25
FortinetInc.
4-LOG_ID_TRAFFIC_OTHER_START 1127
5-LOG_ID_TRAFFIC_OTHER_ICMP_ALLOW 1131
6-LOG_ID_TRAFFIC_OTHER_ICMP_DENY 1135
7-LOG_ID_TRAFFIC_OTHER_INVALID 1139
8-LOG_ID_TRAFFIC_WANOPT 1144
9-LOG_ID_TRAFFIC_WEBCACHE 1148
10-LOG_ID_TRAFFIC_EXPLICIT_PROXY 1153
11-LOG_ID_TRAFFIC_FAIL_CONN 1158
12-LOG_ID_TRAFFIC_MULTICAST 1162
13-LOG_ID_TRAFFIC_END_FORWARD 1167
14-LOG_ID_TRAFFIC_END_LOCAL 1171
15-LOG_ID_TRAFFIC_START_FORWARD 1176
16-LOG_ID_TRAFFIC_START_LOCAL 1180
17-LOG_ID_TRAFFIC_SNIFFER 1184
19-LOG_ID_TRAFFIC_BROADCAST 1189
20-LOG_ID_TRAFFIC_STAT 1193
21-LOG_ID_TRAFFIC_SNIFFER_STAT 1197
22-LOG_ID_TRAFFIC_UTM_CORRELATION 1202
VoIP 1206
44032-LOGID_EVENT_VOIP_SIP 1206
44033-LOGID_EVENT_VOIP_SIP_BLOCK 1208
44034-LOGID_EVENT_VOIP_SIP_FUZZING 1209
44035-LOGID_EVENT_VOIP_SCCP_REGISTER 1211
44036-LOGID_EVENT_VOIP_SCCP_UNREGISTER 1212
44037-LOGID_EVENT_VOIP_SCCP_CALL_BLOCK 1213
44038-LOGID_EVENT_VOIP_SCCP_CALL_INFO 1214
WAF 1216
30248-LOGID_WAF_SIGNATURE_BLOCK 1216
30249-LOGID_WAF_SIGNATURE_PASS 1217
30250-LOGID_WAF_SIGNATURE_ERASE 1219
30251-LOGID_WAF_CUSTOM_SIGNATURE_BLOCK 1221
30252-LOGID_WAF_CUSTOM_SIGNATURE_PASS 1223
30253-LOGID_WAF_METHOD_BLOCK 1224
30255-LOGID_WAF_ADDRESS_LIST_BLOCK 1226
30257-LOGID_WAF_CONSTRAINTS_BLOCK 1228
30258-LOGID_WAF_CONSTRAINTS_PASS 1230
30259-LOGID_WAF_URL_ACCESS_PERMIT 1231
30260-LOGID_WAF_URL_ACCESS_BYPASS 1233
30261-LOGID_WAF_URL_ACCESS_BLOCK 1235
Web 1237
12288-LOG_ID_WEB_CONTENT_BANWORD 1237
12289-LOG_ID_WEB_CONTENT_MMS_BANWORD 1239
12290-LOG_ID_WEB_CONTENT_EXEMPTWORD 1241
12291-LOG_ID_WEB_CONTENT_MMS_EXEMPTWORD 1243
12292-LOG_ID_WEB_CONTENT_KEYWORD 1245
12293-LOG_ID_WEB_CONTENT_SEARCH 1247
12305-LOG_ID_WEB_CONTENT_MMS_BANWORD_NOTIF 1249
12544-LOG_ID_URL_FILTER_BLOCK 1251
12545-LOG_ID_URL_FILTER_EXEMPT 1253
FortiOS6.2.5LogReference 26
FortinetInc.
12546-LOG_ID_URL_FILTER_ALLOW 1255
12547-LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_BLK 1257
12548-LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_BLK 1259
12549-LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTP_PASS 1261
12550-LOG_ID_URL_FILTER_INVALID_HOSTNAME_HTTPS_PASS 1263
12551-LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_BLK 1265
12552-LOG_ID_URL_FILTER_INVALID_HOSTNAME_SNI_PASS 1266
12553-LOG_ID_URL_FILTER_INVALID_CERT 1268
12554-LOG_ID_URL_FILTER_INVALID_SESSION 1270
12555-LOG_ID_URL_FILTER_SRV_CERT_ERR_BLK 1272
12556-LOG_ID_URL_FILTER_SRV_CERT_ERR_PASS 1274
12557-LOG_ID_URL_FILTER_FAMS_NOT_ACTIVE 1275
12558-LOG_ID_URL_FILTER_RATING_ERR 1276
12559-LOG_ID_URL_FILTER_PASS 1277
12560-LOG_ID_URL_WISP_BLOCK 1279
12561-LOG_ID_URL_WISP_REDIR 1281
12562-LOG_ID_URL_WISP_ALLOW 1283
12688-LOG_ID_WEB_SSL_EXEMPT 1285
12800-LOG_ID_WEB_FTGD_ERR 1287
12801-LOG_ID_WEB_FTGD_WARNING 1289
12802-LOG_ID_WEB_FTGD_QUOTA 1291
13056-LOG_ID_WEB_FTGD_CAT_BLK 1292
13057-LOG_ID_WEB_FTGD_CAT_WARN 1294
13312-LOG_ID_WEB_FTGD_CAT_ALLOW 1296
13315-LOG_ID_WEB_FTGD_QUOTA_COUNTING 1298
13316-LOG_ID_WEB_FTGD_QUOTA_EXPIRED 1300
13317-LOG_ID_WEB_URL 1302
13568-LOG_ID_WEB_SCRIPTFILTER_ACTIVEX 1304
13573-LOG_ID_WEB_SCRIPTFILTER_COOKIE 1306
13584-LOG_ID_WEB_SCRIPTFILTER_APPLET 1308
13600-LOG_ID_WEB_SCRIPTFILTER_OTHER 1310
13601-LOG_ID_WEB_WF_COOKIE 1312
13602-LOG_ID_WEB_WF_REFERER 1314
13603-LOG_ID_WEB_WF_COMMAND_BLOCK 1316
13616-LOG_ID_CONTENT_TYPE_BLOCK 1318
13632-LOGID_HTTP_HDR_CHG_REQ 1320
13633-LOGID_HTTP_HDR_CHG_RESP 1321
FortiOS6.2.5LogReference 27
FortinetInc.
Change Log
Date ChangeDescription
2020-08-20 Initialrelease.
FortiOS6.2.5LogReference 28
FortinetInc.
Introduction
ThisdocumentprovidesinformationaboutallthelogmessagesapplicabletotheFortiGatedevicesrunningFortiOS
version6.2.5orhigher.Thelogsareintendedforadministratorstouseasreferenceformoreinformationaboutaspecific
logentryandmessagegeneratedbyFortiOS.
ThisdocumentalsoprovidesinformationaboutlogfieldswhenFortiOSsendslogmessagestoremotesyslogserversin
CommonEventFormat(CEF).SeeCEFSupportonpage46.Italsodescribeshowtoenableextendedlogging.See
UTM ExtendedLoggingonpage57.
Performancestatisticsarenotloggedtodisk.Performancestatisticscanbereceivedbya
syslogserverorbyFortiAnalyzer.
Before you begin
Beforeyoubeginusingthisreference,readthefollowingnotes:
l InformationinthisdocumentappliestoallFortiGateunitsthatarecurrentlyrunningFortiOS6.2.5orhigher.
l EnsurethatyouhaveenabledloggingfortheFortiOSunit.
l EachlogmessageisdisplayedintheLog&ReportpaneoftheGUI.YoucanalsodownloadtheRAW formatfrom
theLog& Reportpane.
l EachlogmessageisdocumentedsimilartohowitappearsintheRAWformat.
Thisreferencecontainsdetailedinformationforeachlogtypeandsubtype;however,this
referencecontainsonlyinformationgatheredatpublicationand,asaresult,noteverylog
messagefieldcontainsdetailedinformation.
FortiOS6.2.5LogReference 29
FortinetInc.
Introduction
What's new
ThissectionidentifiesmajorchangesintheLogReferencefromversion6.2.0andlater.
FortiOS 6.2.5
Formoreinformationaboutnewfeatures,pleaseseethe6.2.5NewFeaturesGuide.
IntheTrafficlogtype,thevwlnamefieldwasadded.
l
IntheEventlogtype,systemsubtype,logIDs32248and32249wereadded.
l
FortiOS 6.2.4
Formoreinformationaboutnewfeatures,pleaseseethe6.2.4NewFeaturesGuide.
IntheTrafficlogtype,thedstauthserver,dstgroup,anddstuserfieldswereadded.
l
IntheEventlogtype,systemsubtype,logIDs20100and32235wereupdated.
l
FortiOS 6.2.3
Formoreinformationaboutnewfeatures,pleaseseethe6.2.3NewFeaturesGuide.
TherearenomajorlogchangesbetweenFortiOS6.2.2and6.2.3.
FortiOS 6.2.2
Formoreinformationaboutnewfeatures,pleaseseethe6.2.2NewFeaturesGuide.
TherearenomajorlogchangesbetweenFortiOS6.2.1and6.2.2.
FortiOS 6.2.1
Formoreinformationaboutnewfeatures,pleaseseethe6.2.1NewFeaturesGuide.
New log types
l FileFilterwasaddedasanewlogtypewithalogcategoryID of19.
Subtype changes
IntheApplogtype,theapp-ctrl-allsubtypewassplitintothefollowingeventtypes: signature,port-
l
violation,protocol-violation.
FortiOS6.2.5LogReference 30
FortinetInc.
Introduction
FortiOS 6.2.0
Formoreinformationaboutnewfeatures,pleaseseetheFortiOS6.2.0NewFeaturesGuide.
New log types
l SecureSocketLayer(SSL)wasaddedasanewlogtypewithalogcategoryID of17.
l CommonInternetFileSystem(CIFS) wasaddedasanewlogtypewithalogcategoryIDof18.
Subtype changes
l IntheEventlogtype,thefollowingchangesweremade:
l AFortiExtendersubtypewasadded.IntheFortiOS GUI,youcanviewlogssentfromFortiExtenderunitsonthe
Log&Reportpane.
AconnectorsubtypewasaddedtologdynamicaddresschangesforSDNconnectors.
l
l IntheAntiviruslogtype,thefollowingchangesweremade:
Amalware-listsubtypewasadded.
l
Thebotnetsubtypewasdeleted.
l
IntheIPSlogtype,thebotnetsubtypewasadded.
l
IntheEmaillogtype,afile_filtersubtypewasaddedtologfilteringbasedonmetadata(filetype).
l
IntheWebfilterlogtype,afile_filtersubtypewasaddedtologfilteringbasedonmetadata(filetype).
l
FortiOS6.2.5LogReference 31
FortinetInc.
Log Types and Subtypes
Thissectiondescribesthelogtypes,subtypes,andprioritylevels.Italsodescribesthelogfieldformat.
Type
EachlogentrycontainsaType(type)orcategoryfieldthatindicatesitslogtypeandwhichlogfilestoresthelogentry.
Subtype
EachlogentrycontainsaSubType(subtype)orsubcategoryfieldwithinalogtype,basedonthefeatureassociatedwith
thecauseofthelogentry.
Forexample:
l Ineventlogs,someofthesubtypesarecompliancecheck,system,anduser.
l Intrafficlogs,thesubtypesareforward,local,multicast,andsniffer.
List of log types and subtypes
FortiGatedevicescanrecordthefollowingtypesandsubtypesoflogentryinformation:
Type Description Subtype
Traffic Recordstrafficflowinformation,suchasan l Forward
HTTP/HTTPSrequestanditsresponse,if l Local
any. l Multicast
l Sniffer
Event Recordssystemandadministrativeevents, l Compliance-check
suchasdownloadingabackupcopyofthe l Connector
configuration,ordaemonactivities. l Endpointcontrol
l FortiExtender
l HighAvailability
l Router
l Security-audit
l System
l User
l VirtualPrivateNetwork(VPN)
FortiOS6.2.5LogReference 32
FortinetInc.
LogTypesandSubtypes
Type Description Subtype
l WAD
l Wireless
UTM RecordsUTMevents. SeelistofUTM logsubtypesbelow
UTM log subtypes
UTM Log Description EventType
Subtypes
Virus Recordsvirusattacks. l Analytics
l Filename
l FiletypeExecutable
l Infected
l Malwarelist
l MimeFragmented
l Outbreak-prevention
l Oversized
l ScanError
l Suspicious
l SwitchProto
WebFilter Recordswebfilterevents. l ActiveXFilter
l AppletFilter
l webfilter_command_block
l Content
l CookieFilter
l FortiGuardAllow
l FortiGuardBlock
l FortiGuardQuotaCounting
l FortiGuardQuotaExpired
l ScriptFilter
l URLFilter
IPS Recordsintrusionpreventionevents. l Botnet
l MaliciousURL
l Signature
EmailFilter Recordsemailfilterevents. l CarrierEndpointFilter
l FileFilter
l FTGDError
l GoogleGmail
l IMAP
l MAPI
l MMS
FortiOS6.2.5LogReference 33
FortinetInc.
LogTypesandSubtypes
UTM Log Description EventType
Subtypes
l MSNHotmail
l POP3
l SMTP
l YahooMail
Anomaly Recordsintrusionattempts. l Anomaly
VoIP RecordsvoiceoverIPevents. l VoIP
DLP Recordsdataleakpreventionevents. l DLP
l DocumentSource
App-CTRL Recordsintrusionattempts.Application l Signature
Controllogisoutputwhenasignature l Port-violation
matchesanapplicationpattern. l Protocol-violation
WAF Recordswebapplicationfirewallinformation l AddressList
forFortiWebappliancesandvirtual l CustomSignature
appliances. l HTTPConstraint
l HTTPMethod
l Signature
l URLaccess
DNS Recordsdomainnameserverevents. l DNS-query
l DNS-response
SSH RecordsSecureSocketShellevents. l SSHChannel
l SSHCommand
SSL Recordsdetected/blockedmaliciousSSL l SSLanomalies
connections. l SSLexempt
CIFS RecordsCIFSfilefilterevents. l CIFS-auth-all
FileFilter Recordsfilefilterevents. l File-filter
FortiOS priority levels
EachlogentrycontainsaLevel(level)fieldthatindicatestheestimatedseverityoftheeventthatcausedthelogentry,
suchaslevel=warning,andthereforehowhighapriorityitislikelytobe.Level(level)associationswiththe
descriptionsbelowarenotalwaysuniform.Theyalsomaynotcorrespondwithyourowndefinitionsofhowsevereeach
eventis.Ifyourequirenotificationwhenaspecificeventoccurs,eitherconfigureSNMPtrapsoralertemailby
administrator-definedSeverityLevel(severity_level)orID(logid),notbyLevel(level).
FortiOS6.2.5LogReference 34
FortinetInc.
LogTypesandSubtypes
Level(0is Name Description
highest)
0 Emergency Thesystemisunusableornotresponding.
1 Alert Immediateactionrequired.Usedinsecuritylogs.
2 Critical Functionalityisaffected.
3 Error Anerrorexistsandfunctionalitycouldbeaffected.
4 Warning Functionalitycouldbeaffected.
5 Notification Informationaboutnormalevents.
6 Information Generalinformationaboutsystemoperations.Usedineventlogsto
recordconfigurationchanges.
ForeachlocationwheretheFortiGatedevicecanstorelogfiles(disk,memory,SyslogorFortiAnalyzer),youcandefine
aseveritythreshold.FortiOSstoresalllogmessagesequaltoorexceedingthelogseveritylevelselected.Forexample,
ifyouselectError,FortiOSwillstorelogmessageswhoselogseveritylevelisError,Critical,Alert,andEmergency.
Log field format
Thefollowingtabledescribesthestandardformatinwhicheachlogtypeisdescribedinthisdocument.For
documentationpurposes,alllogtypesandsubtypesfollowthisgenerictableformattopresentthelogentryinformation.
LogFieldName Description DataType Length
appact Thesecurityactionfromappcontrol string 16
FortiOS6.2.5LogReference 35
FortinetInc.
Log Schema Structure
ThissectiondescribestheschemaoftheFortiOSlogmessages.
Log message fields
Eachlogmessageconsistsofseveralsectionsoffields.IntheFortiOSGUI,youcanviewthelogsintheLog&Report
pane,whichdisplaystheformattedview.Ifyouwanttoviewlogsinrawformat,youmustdownloadthelogandviewitin
atexteditor.
Followingisanexampleofatrafficlogmessageinrawformat:
date=2017-11-15 time=11:44:16 logid="0000000013" type="traffic" subtype="forward"
level="notice" vd="vdom1" eventtime=1510775056 srcip=10.1.100.155 srcname="pc1"
srcport=40772 srcintf="port12" srcintfrole="undefined" dstip=35.197.51.42
dstname="fortiguard.com" dstport=443 dstintf="port11" dstintfrole="undefined"
poluuid="707a0d88-c972-51e7-bbc7-4d421660557b" sessionid=8058 proto=6 action="close"
policyid=1 policytype="policy" policymode="learn" service="HTTPS" dstcountry="United
States" srccountry="Reserved" trandisp="snat" transip=172.16.200.2 transport=40772
appid=40568 app="HTTPS.BROWSER" appcat="Web.Client" apprisk="medium" duration=2
sentbyte=1850 rcvdbyte=39898 sentpkt=25 rcvdpkt=37 utmaction="allow" countapp=1
devtype="Linux PC" osname="Linux" mastersrcmac="a2:e9:00:ec:40:01"
srcmac="a2:e9:00:ec:40:01" srcserver=0 utmref=0-220586
ThefollowingtableprovidesanexampleofthelogfieldinformationintheFortiOS GUIinthedetailedviewoftheLog&
Reportpaneandinthedownloaded,rawlogfile.
GUI FieldName FieldDescription ExampleFieldValueinRawFormat
(RawFieldName)
General
Date (date) Day,month,andyearwhenthelog date=2017-11-15
messagewasrecorded.
Direction(direction) Indicatesmessage/packets direction=incoming
direction.
Time (time) Hourclockwhenthelogmessage time=11:44:16
wasrecorded.
Duration(duration) Durationofthesession. duration=2
SessionID (sessionid) ID forthesession. sessionid=8058
VirtualDomain(vd) Nameofthevirtualdomaininwhich vd="vdom1"
thelogmessagewasrecorded.
FortiOS6.2.5LogReference 36
FortinetInc.
LogSchemaStructure
GUI FieldName FieldDescription ExampleFieldValueinRawFormat
(RawFieldName)
NAT Translation NAT sourceport. transport=40772
(transport)
Source
IP(srcip) IPaddressofthetraffic’sorigin.The srcip=10.1.100.155
sourcevariesbythedirection:
l InHTTPrequests,thisisthe
webbrowserorotherclient.
l InHTTPresponses,thisisthe
physicalserver.
NAT IP(transip) NAT sourceIP. transip=172.16.200.2
SourcePort (srcport) Portnumberofthetraffic'sorigin. srcport=40772
Country (srccountry) Nameofthesourcecountry. srccountry="Reserved"
SourceInterface(srcintf) Interfacenameofthetraffic'sorigin. srcintf="port12"
SourceName(srcname) Nameofthesource. srcname="pc1"
SourceInterfaceName Nameofthesourceinterface. srcintfrole="undefined"
(srcintfrole)
DeviceType(devtype) Devicetypeofthesource. devtype="Linux PC"
OS Name(osname) OSofthesource. osname="Linux"
MasterSourceMAC ThemasterMACaddressforahost mastersrcmac="a2:e9:00:ec:40:01"
(mastersrcmac) thathasmultiplenetworkinterfaces.
SourceMAC (srcmac) MACaddressassociatedwiththe srcmac="a2:e9:00:ec:40:01"
sourceIP address.
SourceServer Serverofthesource. srcserver=0
(srcserver)
DeviceID (devid) Serialnumberofthedeviceforthe devid="FGVM02Q105060010"
traffic'sorigin.
Destination
IP (dstip) DestinationIP addressfortheweb. dstip=35.197.51.42
Port(dstport) Portnumberofthetraffic's dstport=443
destination.
Country(dstcountry) Nameofthedestinationcountry. dstcountry="United States"
DestinationInterface Interfaceofthetraffic'sdestination. dstintf="port11"
(dstintf)
FortiOS6.2.5LogReference 37
FortinetInc.
LogSchemaStructure
GUI FieldName FieldDescription ExampleFieldValueinRawFormat
(RawFieldName)
DestinationName Nameofthedestination. dstname="fortiguard.com"
(dstname)
DestinationInterface Nameofthedestinationinterface. dstintfrole="undefined"
Name(dstinfrole)
Application
