66.249.64.219 - - [12/Jun/2017:15:31:12 +0800] "GET /img/rzy/doc/howtouse/type5.png HTTP/1.1" 404 2798 "-" "Googlebot-Image/1.0" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:14 +0800] "GET /assets/img/rzy/homepage/desc-1x.png HTTP/1.1" 200 453181 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.456 -
125.33.124.79 - - [12/Jun/2017:15:31:14 +0800] "GET /assets/img/rzy/homepage/banner3.jpg HTTP/1.1" 200 264078 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.853 -
125.33.124.79 - - [12/Jun/2017:15:31:15 +0800] "GET /favicon.ico HTTP/1.1" 200 3222 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
180.169.36.141 - - [12/Jun/2017:15:31:27 +0800] "GET /docs/import/resolve/ HTTP/1.1" 200 6034 "https://www.google.co.id/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
180.169.36.141 - - [12/Jun/2017:15:31:27 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "https://www.rizhiyi.com/docs/import/resolve/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
180.169.36.141 - - [12/Jun/2017:15:31:27 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/docs/import/resolve/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
180.169.36.141 - - [12/Jun/2017:15:31:27 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/docs/import/resolve/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
180.169.36.141 - - [12/Jun/2017:15:31:28 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.049 -
180.169.36.141 - - [12/Jun/2017:15:31:28 +0800] "GET /favicon.ico HTTP/1.1" 200 3222 "https://www.rizhiyi.com/docs/import/resolve/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
123.123.157.79 - - [12/Jun/2017:15:31:33 +0800] "GET /products/price/ HTTP/1.1" 200 3804 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.2.5 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.5" "-" 0.000 -
123.123.157.79 - - [12/Jun/2017:15:31:33 +0800] "GET /assets/img/rzy/production/table-head.png HTTP/1.1" 200 678 "https://www.rizhiyi.com/products/price/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.2.5 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.5" "-" 0.000 -
123.123.157.79 - - [12/Jun/2017:15:31:34 +0800] "GET /products/howtowork/ HTTP/1.1" 200 3832 "https://www.rizhiyi.com/products/price/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.2.5 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.5" "-" 0.000 -
123.123.157.79 - - [12/Jun/2017:15:31:35 +0800] "GET /assets/img/rzy/product/092X.png HTTP/1.1" 200 1725756 "https://www.rizhiyi.com/products/howtowork/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.2.5 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.5" "-" 0.962 -
125.33.124.79 - - [12/Jun/2017:15:31:42 +0800] "GET /products/ HTTP/1.1" 200 8157 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:42 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:42 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:42 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
125.33.124.79 - - [12/Jun/2017:15:31:42 +0800] "GET /assets/img/rzy/product/advan-icons.png HTTP/1.1" 200 186133 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.045 -
125.33.124.79 - - [12/Jun/2017:15:31:44 +0800] "GET /assets/img/rzy/product/galaxy.png HTTP/1.1" 200 2162186 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 1.518 -
123.123.157.79 - - [12/Jun/2017:15:31:44 +0800] "GET /products/newfeatures/ HTTP/1.1" 200 4153 "https://www.rizhiyi.com/products/howtowork/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.2.5 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.5" "-" 0.000 -
123.123.157.79 - - [12/Jun/2017:15:31:48 +0800] "GET /products/questions/ HTTP/1.1" 200 9370 "https://www.rizhiyi.com/products/newfeatures/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/603.2.5 (KHTML, like Gecko) Version/10.1.1 Safari/603.2.5" "-" 0.000 -
124.74.24.158 - - [12/Jun/2017:15:32:00 +0800] "POST /report HTTP/1.1" 200 37 "-" "Apache-HttpClient/4.2.5 (java 1.5)" "-" 0.001 0.001
