211.24.114.39 - - [13/Jun/2017:10:13:41 +0800] "GET / HTTP/1.1" 200 26504 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" "-" 0.000 -
182.105.14.127 - - [13/Jun/2017:10:13:44 +0800] "GET /assets/img/rzy/homepage/desc-2x.png HTTP/1.1" 200 1413667 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 7.0; ONEPLUS A3010 Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.0.0 Mobile Safari/537.36" "-" 1.985 -
175.22.219.227 - - [13/Jun/2017:10:14:05 +0800] "GET / HTTP/1.1" 200 6474 "-" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 0.000 -
175.22.219.227 - - [13/Jun/2017:10:14:05 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 35595 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 0.054 -
175.22.219.227 - - [13/Jun/2017:10:14:05 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 0.000 -
175.22.219.227 - - [13/Jun/2017:10:14:05 +0800] "GET /assets/img/rzy/homepage/banner1.jpg HTTP/1.1" 200 144890 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 0.362 -
175.22.219.227 - - [13/Jun/2017:10:14:05 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 0.371 -
175.22.219.227 - - [13/Jun/2017:10:14:06 +0800] "GET /assets/img/rzy/homepage/highlight2.png HTTP/1.1" 200 38037 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 0.000 -
175.22.219.227 - - [13/Jun/2017:10:14:07 +0800] "GET /assets/img/rzy/homepage/highlight.png HTTP/1.1" 200 106736 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 0.879 -
175.22.219.227 - - [13/Jun/2017:10:14:09 +0800] "GET /assets/img/rzy/homepage/banner2.jpg HTTP/1.1" 200 536576 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 4.099 -
175.22.219.227 - - [13/Jun/2017:10:14:10 +0800] "GET /assets/img/rzy/homepage/banner3.jpg HTTP/1.1" 200 264078 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 4.658 -
175.22.219.227 - - [13/Jun/2017:10:14:10 +0800] "GET /assets/img/rzy/customer-logos-2x.png HTTP/1.1" 200 759593 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 4.429 -
14.152.68.151 - - [13/Jun/2017:10:14:12 +0800] "GET / HTTP/1.1" 200 6474 "https://m.baidu.com/?from=1019023c" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.000 -
14.152.68.151 - - [13/Jun/2017:10:14:12 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 35595 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.000 -
14.152.68.151 - - [13/Jun/2017:10:14:12 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.000 -
14.152.68.151 - - [13/Jun/2017:10:14:12 +0800] "GET /assets/img/rzy/homepage/banner1.jpg HTTP/1.1" 200 144890 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.079 -
175.22.219.227 - - [13/Jun/2017:10:14:12 +0800] "GET /assets/img/rzy/homepage/desc-2x.png HTTP/1.1" 200 1413667 "http://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Linux; Android 4.4.2; Che2-TL00 Build/HonorChe2-TL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/48.0.2564.116 Mobile Safari/537.36 light/1.0 baiduboxapp/8.6.5 (Baidu; P1 4.4.2)" "-" 6.853 -
14.152.68.151 - - [13/Jun/2017:10:14:12 +0800] "GET /assets/img/rzy/homepage/banner2.jpg HTTP/1.1" 200 536561 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.195 -
123.56.69.28 - - [13/Jun/2017:10:14:12 +0800] "POST /report HTTP/1.1" 200 37 "-" "Apache-HttpClient/4.2.5 (java 1.5)" "-" 0.001 0.001
14.152.68.151 - - [13/Jun/2017:10:14:12 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.000 -
14.152.68.151 - - [13/Jun/2017:10:14:12 +0800] "GET /assets/img/rzy/homepage/highlight.png HTTP/1.1" 200 106736 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.000 -
14.152.68.151 - - [13/Jun/2017:10:14:13 +0800] "GET /assets/img/rzy/homepage/highlight2.png HTTP/1.1" 200 38037 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.000 -
14.152.68.151 - - [13/Jun/2017:10:14:13 +0800] "GET /assets/img/rzy/homepage/banner3.jpg HTTP/1.1" 200 264078 "http://www.rizhiyi.com/" "Mozilla/5.0 (Linux; Android 5.1; zh-cn; HUAWEI TAG-AL00 Build/TAG-AL00) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/39.0.0.0 Mobile Safari/537.36" "182.97.82.103" 0.562 -
