101.5.229.45 - - [12/Jun/2017:17:12:55 +0800] "GET /assets/img/rzy/about/awards/dashuju.jpg HTTP/1.1" 200 2090333 "https://www.rizhiyi.com/about/awards/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 3.856 -
1.202.218.238 - - [12/Jun/2017:17:14:18 +0800] "GET /products/ HTTP/1.1" 200 8157 "http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-7090564139599510&format=970x90&output=html&h=90&slotname=9328956118&adk=1241451980&adf=3412799107&w=970&lmt=1497258704&flash=25.0.0&url=http%3A%2F%2Fwww.oschina.net%2Ftranslate%2Fwhich-is-the-best-mongodb-gui%3Fp%3D2&wgl=1&dt=1497258704400&bpp=35&bdt=3221&fdt=36&idt=38&shv=r20170605&cbv=r20170110&saldr=aa&prev_slotnames=1884327904&correlator=6309561878533&frm=20&ga_vid=788660033.1497258704&ga_sid=1497258704&ga_hid=1042213647&ga_fc=0&pv=2&iag=3&icsg=2&nhd=1&dssz=2&mdo=0&mso=0&u_tz=480&u_his=1&u_java=0&u_h=768&u_w=1366&u_ah=738&u_aw=1366&u_cd=24&u_nplug=5&u_nmime=7&adx=105&ady=2231&biw=1349&bih=599&abxe=1&eid=10593695%2C828064250&oid=3&ref=https%3A%2F%2Fwww.baidu.com%2Flink%3Furl%3DFQoILIbBbNebb-xeEMAMHzaSx55ydjDRAFePy7Cr7FYGfJjb46fYbdqFsZIv9FSHrf2-MBiM563cktBUGj07Nqi4faxFqD8EfqjEuN1BKKy%26wd%3D%26eqid%3Dbbbbc6a600004c6d00000004593e5ac7&rx=0&eae=0&fc=528&brdim=0%2C0%2C0%2C0%2C1366%2C0%2C1366%2C738%2C1366%2C599&vis=1&rsz=%7C%7CeEbr%7C&abl=CS&ppjl=u&pfx=0&fu=8&bc=1&ifi=2&xpc=oYZq1BVWEL&p=http%3A//www.oschina.net&dtd=48" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
1.202.218.238 - - [12/Jun/2017:17:14:18 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
1.202.218.238 - - [12/Jun/2017:17:14:18 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
1.202.218.238 - - [12/Jun/2017:17:14:18 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
1.202.218.238 - - [12/Jun/2017:17:14:18 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
1.202.218.238 - - [12/Jun/2017:17:14:18 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
1.202.218.238 - - [12/Jun/2017:17:14:19 +0800] "GET /assets/img/rzy/product/advan-icons.png HTTP/1.1" 200 186141 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.180 -
1.202.218.238 - - [12/Jun/2017:17:14:20 +0800] "GET /assets/img/rzy/product/galaxy.png HTTP/1.1" 200 2162265 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 1.861 -
1.202.218.238 - - [12/Jun/2017:17:14:20 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.037 -
1.202.218.238 - - [12/Jun/2017:17:14:32 +0800] "GET /favicon.ico HTTP/1.1" 200 3222 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
27.223.99.130 - - [12/Jun/2017:17:14:35 +0800] "GET /products/howtowork/ HTTP/1.1" 200 3832 "http://www.baidu.com/baidu.php?sc.EWRK00aS_X-OSZTOqmSJWtO71uK-moTtCAJDo9VNqr1KFsK7V51s7k716JpjswJDepl8FB9R5MiFD_6MVok-VufEpEMKYqhShsysfRz6rUkMb8hDiGs-6fnyX1SiXofU0tGo3A75S03B97X6HCbQKo7Voo3A8hD69422kMA20IJbk2CbFf.7b_NR2Ar5Od663rj6tGMtPHqjYfyksNr32j8KYLU0_HAeuubLNqhH-LToblXyeR_nYQAHFYe70.U1Yk0ZDqUhIGUMWcdIpSVqUrq6KY5y4Mpy43zPgyEoxy1Em0pyYqnWcL0ATqugP9mh-bnfKdpHdBmy-bIykV0ZKGujYzPfKWpyfqnW0z0AdY5HnznW9xnH0kPdtknjD4g1nvnjD0pvbqn0KzIjY4PjD0uy-b5fKBpHYznjf0UynqnH0zg1mknjcvnjckr7tsg100TgKGujYs0Z7Wpyfqn0KzuLw9u1Ys0AqvUjY0mycqn7ts0ANzu1Ys0ZKs5H64rHD1PWn0UMus5H08nj0snj0snj00Ugws5H00uAwETjYs0ZFJ5H00uANv5gKW0AuY5H00TA6qn0KET1Ys0AFL5Hb0UMfqn0K1XWY0IZN15HDsPWmvnHRzrH6krHc1nHD3P1030ZF-TgfqnHf4P1cdrjTLnHDsn6K1pyfqmhwBP1nvPWcsnj0snW6sP0KWTvYqf1PanRm1f17KwWD4PWuKP0K9m1Yk0ZK85H00TydY5H00Tyd15H00XMfqn0KVmdqhThqV5HKxn7tsg100uA78IyF-gLK_my4GuZnqnHR4PWnvPdtsg1Kxn0Ksmgwxuhk9u1Ys0AwYpyfqn0K-IA-b5iYk0A71TAPW5H00IgKGUhPW5H00Tydh5HDv0AuWIgfqn0KhXh6qn0Khmgfqn0KlTAkdT1Ys0A7buhk9u1Yk0Akhm1Ys0APzm1Y1nWTzns&ck=3021.28.81.249.534.303.149.244&shh=www.baidu.com&sht=58025142_5_oem_dg&us=5.100392.4.0.7.2388.0.33&ie=utf-8&f=8&tn=58025142_5_oem_dg&wd=nginx%E6%97%A5%E5%BF%97%E5%88%86%E6%9E%90&oq=nginx%25E6%2597%25A5%25E5%25BF%2597&rqlang=cn&inputT=2850&bc=110101" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.000 -
27.223.99.130 - - [12/Jun/2017:17:14:35 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "https://www.rizhiyi.com/products/howtowork/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.000 -
27.223.99.130 - - [12/Jun/2017:17:14:35 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/products/howtowork/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.000 -
27.223.99.130 - - [12/Jun/2017:17:14:35 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/howtowork/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.000 -
27.223.99.130 - - [12/Jun/2017:17:14:35 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.000 -
27.223.99.130 - - [12/Jun/2017:17:14:35 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.000 -
27.223.99.130 - - [12/Jun/2017:17:14:35 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.018 -
27.223.99.130 - - [12/Jun/2017:17:14:36 +0800] "GET /assets/img/rzy/product/0905.png HTTP/1.1" 200 545769 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 UBrowser/6.1.2716.203 Safari/537.36" "-" 0.261 -
