111.198.116.99 - - [12/Jun/2017:14:27:55 +0800] "GET /assets/img/rzy/doc/fastuse/source.jpg HTTP/1.1" 200 37283 "https://www.rizhiyi.com/docs/fastuse/impression/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/58.0.3029.110 Safari/537.36" "-" 0.000 -
222.210.137.49 - - [12/Jun/2017:14:28:34 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.057 -
222.210.137.49 - - [12/Jun/2017:14:28:34 +0800] "GET /assets/img/rzy/homepage/banner3.jpg HTTP/1.1" 200 264078 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.063 -
222.210.137.49 - - [12/Jun/2017:14:28:34 +0800] "GET /assets/img/rzy/homepage/highlight2.png HTTP/1.1" 200 38037 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
222.210.137.49 - - [12/Jun/2017:14:28:34 +0800] "GET /assets/img/rzy/homepage/highlight.png HTTP/1.1" 200 106736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.420 -
222.210.137.49 - - [12/Jun/2017:14:28:35 +0800] "GET /assets/img/rzy/homepage/banner2.jpg HTTP/1.1" 200 536561 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.905 -
222.210.137.49 - - [12/Jun/2017:14:28:35 +0800] "GET /assets/img/rzy/customer-logos-1x.png HTTP/1.1" 200 262861 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.792 -
222.210.137.49 - - [12/Jun/2017:14:28:35 +0800] "GET /assets/img/rzy/homepage/desc-1x.png HTTP/1.1" 200 453187 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 1.231 -
222.210.137.49 - - [12/Jun/2017:14:28:35 +0800] "GET /favicon.ico HTTP/1.1" 200 3222 "https://www.rizhiyi.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.86 Safari/537.36" "-" 0.000 -
54.223.196.20 - - [12/Jun/2017:14:28:53 +0800] "POST /report HTTP/1.1" 200 37 "-" "Apache-HttpClient/4.2.5 (java 1.5)" "-" 0.002 0.002
59.61.246.69 - - [12/Jun/2017:14:28:53 +0800] "GET /img/rzy/production/pingan.png HTTP/1.1" 404 2798 "https://market.aliyun.com/products/55530001/cmgj010325.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" "-" 0.000 -
59.61.246.69 - - [12/Jun/2017:14:28:53 +0800] "GET /img/rzy/production/yidong.png HTTP/1.1" 404 2798 "https://market.aliyun.com/products/55530001/cmgj010325.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" "-" 0.000 -
59.61.246.69 - - [12/Jun/2017:14:28:53 +0800] "GET /img/rzy/production/dianwang.png HTTP/1.1" 404 2798 "https://market.aliyun.com/products/55530001/cmgj010325.html" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/31.0.1650.57 Safari/537.36" "-" 0.000 -
66.249.64.223 - - [12/Jun/2017:14:29:00 +0800] "GET /assets/img/rzy/doc/howtouse/type7.png HTTP/1.1" 200 69405 "-" "Googlebot-Image/1.0" "-" 0.253 -
111.194.14.161 - - [12/Jun/2017:14:29:24 +0800] "GET /products/ HTTP/1.1" 200 8157 "http://googleads.g.doubleclick.net/pagead/ads?client=ca-pub-5195587195407606&format=300x600&output=html&h=600&slotname=3947711324&adk=615961932&adf=3603863882&w=300&lmt=1471833630&loeid=368226014&flash=21.0.0&url=http%3A%2F%2Fwww.linuxidc.com%2FLinux%2F2011-09%2F43832.htm&wgl=1&dt=1497238709734&bpp=10&bdt=5283&fdt=12&idt=17&shv=r20170605&cbv=r20170110&saldr=aa&prev_fmts=300x250%2C300x250%2C336x280%2C760x410&correlator=600843483137&frm=20&ga_vid=1227829766.1497238706&ga_sid=1497238706&ga_hid=490325134&ga_fc=0&pv=1&iag=3&icsg=2&nhd=1&dssz=2&mdo=0&mso=0&u_tz=480&u_his=1&u_java=1&u_h=800&u_w=1280&u_ah=760&u_aw=1280&u_cd=24&u_nplug=23&u_nmime=47&adx=861&ady=749&biw=1222&bih=615&abxe=1&eid=10593695%2C368226004&oid=3&ref=http%3A%2F%2Fwww.so.com%2Flink%3Furl%3Dhttp%253A%252F%252Fwww.linuxidc.com%252FLinux%252F2011-09%252F43832.htm%26q%3D%25E7%25BD%2591%25E7%25AB%2599%25E6%2595%25B0%25E6%258D%25AE%25E5%25BA%2593%25E5%2590%258D%25E7%25A7%25B0%26ts%3D1497236638%26t%3De7d89709b6cdd68e23f1b55a67e6ef5%26src%3Dhaosou&rx=0&eae=0&fc=528&brdim=41%2C119%2C41%2C119%2C1280%2C0%2C1239%2C615%2C1239%2C615&vis=1&rsz=d%7C%7CoeE%7C&abl=CS&ppjl=u&pfx=0&fu=8&bc=1&ifi=5&xpc=PIOCmUDrKW&p=http%3A//www.linuxidc.com&dtd=49" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
111.194.14.161 - - [12/Jun/2017:14:29:24 +0800] "GET /assets/css/site.css?2 HTTP/1.1" 200 30737 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
111.194.14.161 - - [12/Jun/2017:14:29:24 +0800] "GET /assets/js/jquery-2.1.1.min.js HTTP/1.1" 200 29495 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
111.194.14.161 - - [12/Jun/2017:14:29:24 +0800] "GET /assets/js/site.js HTTP/1.1" 200 796 "https://www.rizhiyi.com/products/" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
111.194.14.161 - - [12/Jun/2017:14:29:25 +0800] "GET /assets/img/rzy/production/subnav_bg_act.png HTTP/1.1" 200 2547 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
111.194.14.161 - - [12/Jun/2017:14:29:25 +0800] "GET /assets/img/rzy/production/subnav_bg.png HTTP/1.1" 200 1736 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.000 -
111.194.14.161 - - [12/Jun/2017:14:29:25 +0800] "GET /assets/img/rzy/small-icons.png HTTP/1.1" 200 72322 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.015 -
111.194.14.161 - - [12/Jun/2017:14:29:25 +0800] "GET /assets/img/rzy/product/advan-icons.png HTTP/1.1" 200 186133 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 0.025 -
111.194.14.161 - - [12/Jun/2017:14:29:26 +0800] "GET /assets/img/rzy/product/galaxy.png HTTP/1.1" 200 2162185 "https://www.rizhiyi.com/assets/css/site.css?2" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.101 Safari/537.36" "-" 1.623 -
