           0x10f45a000 -        0x10f478fff +QtTest (4.8.7)  /usr/local/lib/python3.7/site-packages/cv2/.dylibs/QtTest
           0x10f489000 -        0x10f700ff7 +QtCore (4.8.7)  /usr/local/lib/python3.7/site-packages/cv2/.dylibs/QtCore
           0x10f7ad000 -        0x10f7c4ff7 +libswresample.3.1.100.dylib (0)  /usr/local/lib/python3.7/site-packages/cv2/.dylibs/libswresample.3.1.100.dylib
           0x10f7c9000 -        0x10f800ff3 +libmp3lame.0.dylib (0)  /usr/local/lib/python3.7/site-packages/cv2/.dylibs/libmp3lame.0.dylib
           0x10f8af000 -        0x10f8b3ffb +math.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/math.cpython-37m-darwin.so
           0x10f8b9000 -        0x10fa49ff7 +multiarray.cpython-37m-darwin.so (0)  /usr/local/lib/python3.7/site-packages/numpy/core/multiarray.cpython-37m-darwin.so
           0x10fb59000 -        0x10fb64ffb +_datetime.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_datetime.cpython-37m-darwin.so
           0x10fb6c000 -        0x10fceffff +umath.cpython-37m-darwin.so (0)  /usr/local/lib/python3.7/site-packages/numpy/core/umath.cpython-37m-darwin.so
           0x10fd76000 -        0x10fd85fff +_ctypes.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_ctypes.cpython-37m-darwin.so
           0x10fdd0000 -        0x10fdd3fff +_struct.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_struct.cpython-37m-darwin.so
           0x10fe64000 -        0x10fe70ffb +_pickle.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_pickle.cpython-37m-darwin.so
           0x11003a000 -        0x11003dfff +zlib.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/zlib.cpython-37m-darwin.so
           0x110042000 -        0x110043fff +_bz2.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_bz2.cpython-37m-darwin.so
           0x110087000 -        0x11008aff7 +_lzma.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_lzma.cpython-37m-darwin.so
           0x11008f000 -        0x1100aaff3 +liblzma.5.dylib (0)  /usr/local/opt/xz/lib/liblzma.5.dylib
           0x1100b0000 -        0x1100b1fff +grp.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/grp.cpython-37m-darwin.so
           0x1100b4000 -        0x1100b7fff +_hashlib.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_hashlib.cpython-37m-darwin.so
           0x1100bb000 -        0x1100fbff7 +libssl.1.0.0.dylib (0)  /usr/local/opt/openssl/lib/libssl.1.0.0.dylib
           0x11011a000 -        0x11026ce3f +libcrypto.1.0.0.dylib (0)  /usr/local/opt/openssl/lib/libcrypto.1.0.0.dylib
           0x1102e5000 -        0x1102eaffb +_blake2.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_blake2.cpython-37m-darwin.so
           0x1102ee000 -        0x1102fefff +_sha3.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_sha3.cpython-37m-darwin.so
           0x110303000 -        0x110303fff +_bisect.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_bisect.cpython-37m-darwin.so
           0x110306000 -        0x110307fff +_random.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_random.cpython-37m-darwin.so
           0x11038a000 -        0x11038cfff +lapack_lite.cpython-37m-darwin.so (0)  /usr/local/lib/python3.7/site-packages/numpy/linalg/lapack_lite.cpython-37m-darwin.so
           0x110390000 -        0x1103a8ff7 +_umath_linalg.cpython-37m-darwin.so (0)  /usr/local/lib/python3.7/site-packages/numpy/linalg/_umath_linalg.cpython-37m-darwin.so
           0x110436000 -        0x110464ff7 +_decimal.cpython-37m-darwin.so (0)  /usr/local/Cellar/python/3.7.0/Frameworks/Python.framework/Versions/3.7/lib/python3.7/lib-dynload/_decimal.cpython-37m-darwin.so
           0x110477000 -        0x110484fff +_multiarray_tests.cpython-37m-darwin.so (0)  /usr/local/lib/python3.7/site-packages/numpy/core/_multiarray_tests.cpython-37m-darwin.so
           0x110524000 -        0x110530ffb +fftpack_lite.cpython-37m-darwin.so (0)  /usr/local/lib/python3.7/site-packages/numpy/fft/fftpack_lite.cpython-37m-darwin.so
           0x110574000 -        0x110619ffb +mtrand.cpython-37m-darwin.so (0)  /usr/local/lib/python3.7/site-packages/numpy/random/mtrand.cpython-37m-darwin.so
        0x7fff40083000 -     0x7fff400d5ff3  com.apple.HIServices (1.22 - 627.14.2)  /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/HIServices.framework/Versions/A/HIServices
        0x7fff400d6000 -     0x7fff400e4ff3  com.apple.LangAnalysis (1.7.0 - 1.7.0)  /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/LangAnalysis.framework/Versions/A/LangAnalysis
        0x7fff400e5000 -     0x7fff40131fff  com.apple.print.framework.PrintCore (14.0 - 503.7)  /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/PrintCore.framework/Versions/A/PrintCore
        0x7fff40132000 -     0x7fff4016dff7  com.apple.QD (3.12 - 407.2)  /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/QD.framework/Versions/A/QD
        0x7fff4016e000 -     0x7fff4017aff7  com.apple.speech.synthesis.framework (8.0.15 - 8.0.15)  /System/Library/Frameworks/ApplicationServices.framework/Versions/A/Frameworks/SpeechSynthesis.framework/Versions/A/SpeechSynthesis
        0x7fff4017b000 -     0x7fff40417ff7  com.apple.audio.toolbox.AudioToolbox (1.14 - 1.14)  /System/Library/Frameworks/AudioToolbox.framework/Versions/A/AudioToolbox
        0x7fff40419000 -     0x7fff40419fff  com.apple.audio.units.AudioUnit (1.14 - 1.14)  /System/Library/Frameworks/AudioUnit.framework/Versions/A/AudioUnit
        0x7fff4077d000 -     0x7fff40b3eff7  com.apple.CFNetwork (974.1 - 974.1)  /System/Library/Frameworks/CFNetwork.framework/Versions/A/CFNetwork
        0x7fff40b53000 -     0x7fff40b53fff  com.apple.Carbon (158 - 158)  /System/Library/Frameworks/Carbon.framework/Versions/A/Carbon
        0x7fff40b54000 -     0x7fff40b57ffb  com.apple.CommonPanels (1.2.6 - 98)  /System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/CommonPanels.framework/Versions/A/CommonPanels
        0x7fff40b58000 -     0x7fff40e5fff7  com.apple.HIToolbox (2.1.1 - 916.32)  /System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/HIToolbox.framework/Versions/A/HIToolbox
        0x7fff40e60000 -     0x7fff40e63ffb  com.apple.help (1.3.8 - 66)  /System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/Help.framework/Versions/A/Help
        0x7fff40e64000 -     0x7fff40e69ff7  com.apple.ImageCapture (9.0 - 1529.7)  /System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/ImageCapture.framework/Versions/A/ImageCapture
        0x7fff40e6a000 -     0x7fff40efeff3  com.apple.ink.framework (10.9 - 225)  /System/Library/Frameworks/Carbon.framework/Versions/A/Frameworks/Ink.framework/Versions/A/Ink
